work_id,topic_id,topic_display_name,topic_score,topic_sub_field_display_name,topic_field_display_name,topic_domain_display_name
https://openalex.org/W2364956825,https://openalex.org/T11245,Not Kept,0.8068,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2364956825,https://openalex.org/T11567,Automata Theory and Formal Languages,0.7877,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/W2365046625,https://openalex.org/T13535,Not Kept,0.8068,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2365046625,https://openalex.org/T14225,Not Kept,0.8039,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2365046625,https://openalex.org/T11622,Not Kept,0.6993,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2365102235,https://openalex.org/T13690,Not Kept,0.9638,Not Kept,Health Professions,Health Sciences
https://openalex.org/W2365289118,https://openalex.org/T10240,Not Kept,0.661,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2365658075,https://openalex.org/T10834,Not Kept,0.9997,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2365658075,https://openalex.org/T13965,Not Kept,0.9888,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2365658075,https://openalex.org/T10723,Not Kept,0.9847,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2365928829,https://openalex.org/T13402,Not Kept,0.7917,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2365928829,https://openalex.org/T11031,Not Kept,0.7116,Not Kept,Decision Sciences,Social Sciences
https://openalex.org/W2365952906,https://openalex.org/T10908,Not Kept,0.9346,Not Kept,Chemistry,Physical Sciences
https://openalex.org/W2366502009,https://openalex.org/T10893,Religious Diversity and Regulation in Chinese Society,0.9032,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2366507201,https://openalex.org/T10040,Not Kept,0.9963,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2366507201,https://openalex.org/T10791,Not Kept,0.9858,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2366507201,https://openalex.org/T10249,Distributed Multi-Agent Coordination and Control,0.9853,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2366848747,https://openalex.org/T10893,Religious Diversity and Regulation in Chinese Society,0.8001,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2366997100,https://openalex.org/T13689,Not Kept,0.9986,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2366997100,https://openalex.org/T11046,Not Kept,0.9256,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2367152685,https://openalex.org/T11508,Not Kept,0.6153,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2367241283,https://openalex.org/T10666,Not Kept,0.9988,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2367241283,https://openalex.org/T10299,Not Kept,0.9842,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2367241283,https://openalex.org/T11723,Not Kept,0.945,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2367465174,https://openalex.org/T10651,Not Kept,0.948,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2367465174,https://openalex.org/T12203,Mobile Agent Technology in Network Management,0.9403,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2367465174,https://openalex.org/T13535,Not Kept,0.9249,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2367545234,https://openalex.org/T13772,Not Kept,0.9699,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2367545234,https://openalex.org/T14446,Not Kept,0.9007,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2367648961,https://openalex.org/T12982,Legal Remedies and Corrective Justice in Law,0.9801,Law,Social Sciences,Social Sciences
https://openalex.org/W2368632637,https://openalex.org/T12571,Not Kept,0.9598,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2370034345,https://openalex.org/T10351,Not Kept,0.9431,Not Kept,Medicine,Health Sciences
https://openalex.org/W2370752197,https://openalex.org/T10409,Not Kept,0.9899,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2370752197,https://openalex.org/T10660,Not Kept,0.9561,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2370752197,https://openalex.org/T10179,Not Kept,0.9276,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2370768357,https://openalex.org/T11495,Not Kept,0.8821,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2370831927,https://openalex.org/T14225,Not Kept,0.9599,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2370831927,https://openalex.org/T12941,Not Kept,0.9412,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2370831927,https://openalex.org/T13717,Not Kept,0.9345,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2370849378,https://openalex.org/T11203,Israeli-Palestinian Conflict and Ethnic Identity in Israel,0.9974,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2370849378,https://openalex.org/T13634,Media Influence on Middle Eastern Politics,0.9909,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2370849378,https://openalex.org/T13103,Socio-Political Dynamics in Lebanon,0.9792,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2371092289,https://openalex.org/T12941,Not Kept,0.8684,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2371092289,https://openalex.org/T14225,Not Kept,0.8214,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2371092289,https://openalex.org/T13734,Artificial Intelligence and Expert Systems,0.8039,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2371279661,https://openalex.org/T10248,Not Kept,0.9983,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2371579931,https://openalex.org/T11148,Not Kept,0.5244,Not Kept,Psychology,Social Sciences
https://openalex.org/W2371675965,https://openalex.org/T12810,Not Kept,0.9941,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2371675965,https://openalex.org/T13293,Not Kept,0.9922,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2371675965,https://openalex.org/T13292,Not Kept,0.9893,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2371907172,https://openalex.org/T11134,Not Kept,0.9872,Not Kept,Medicine,Health Sciences
https://openalex.org/W2371907172,https://openalex.org/T11868,Not Kept,0.9813,Not Kept,Medicine,Health Sciences
https://openalex.org/W2371907172,https://openalex.org/T10183,Not Kept,0.9438,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2373118003,https://openalex.org/T10162,Transformative Potential of Blended Learning in Education,0.0862,Education,Social Sciences,Social Sciences
https://openalex.org/W2373500310,https://openalex.org/T13213,Not Kept,0.9645,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2373500310,https://openalex.org/T12252,Not Kept,0.9521,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2373500310,https://openalex.org/T14474,Not Kept,0.9256,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2373807036,https://openalex.org/T10047,Not Kept,0.9362,Not Kept,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2373807036,https://openalex.org/T10081,Not Kept,0.9252,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2373938913,https://openalex.org/T11703,Not Kept,0.9849,Not Kept,Mathematics,Physical Sciences
https://openalex.org/W2373938913,https://openalex.org/T11727,Fuzzy Logic and Residuated Lattices,0.9132,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/W2373966991,https://openalex.org/T10776,Not Kept,0.9987,Not Kept,Medicine,Health Sciences
https://openalex.org/W2373966991,https://openalex.org/T11518,Not Kept,0.948,Not Kept,Medicine,Health Sciences
https://openalex.org/W2373966991,https://openalex.org/T12411,Not Kept,0.9427,Not Kept,Medicine,Health Sciences
https://openalex.org/W2374742639,https://openalex.org/T11371,Not Kept,0.9586,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2374921783,https://openalex.org/T12647,Not Kept,0.8956,Not Kept,Medicine,Health Sciences
https://openalex.org/W2374921783,https://openalex.org/T11327,Not Kept,0.8333,Not Kept,Medicine,Health Sciences
https://openalex.org/W2374921783,https://openalex.org/T12418,Not Kept,0.7575,Not Kept,Medicine,Health Sciences
https://openalex.org/W2375128958,https://openalex.org/T10715,Distributed Grid Computing Systems,0.9946,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2375128958,https://openalex.org/T10101,Cloud Computing and Big Data Technologies,0.9908,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W2375128958,https://openalex.org/T11478,Content-Centric Networking for Information Delivery,0.9672,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2375241838,https://openalex.org/T10893,Religious Diversity and Regulation in Chinese Society,0.9964,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2375241838,https://openalex.org/T12705,Not Kept,0.9197,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2375565598,https://openalex.org/T13909,Not Kept,0.9311,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2376561635,https://openalex.org/T12502,Urban Shrinkage in Post-Socialist Contexts,0.495,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/W2376852298,https://openalex.org/T11895,Cultural Capital and Social Class in Education,0.6778,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2376852298,https://openalex.org/T12693,Immigrant Entrepreneurship in Advanced Economies,0.6713,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2376852298,https://openalex.org/T11410,The Impact of Creative Industries on Urban Development,0.6655,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/W2376987190,https://openalex.org/T10339,Not Kept,0.9183,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2376987190,https://openalex.org/T11435,Symbolic Computing in Algebraic Geometry and Cryptography,0.9077,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/W2377627740,https://openalex.org/T14458,Meaning and Significance of Work,0.9801,Demography,Social Sciences,Social Sciences
https://openalex.org/W2377627740,https://openalex.org/T12124,Not Kept,0.9619,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2377627740,https://openalex.org/T14430,Impact of Technology on Education and Training,0.9542,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W2377777454,https://openalex.org/T12755,Impact of Legal Education on Society and Professionals,0.9988,Law,Social Sciences,Social Sciences
https://openalex.org/W2377777454,https://openalex.org/T13643,Predictive Legal Technology in Judicial Decision Making,0.9347,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W2377970089,https://openalex.org/T14444,Not Kept,0.8865,Not Kept,Energy,Physical Sciences
https://openalex.org/W2377970089,https://openalex.org/T12451,Not Kept,0.8268,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2377970089,https://openalex.org/T12941,Not Kept,0.8129,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2378171449,https://openalex.org/T14270,Not Kept,0.9927,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2378171449,https://openalex.org/T14474,Not Kept,0.9609,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2378171449,https://openalex.org/T14225,Not Kept,0.9399,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2378460740,https://openalex.org/T13734,Artificial Intelligence and Expert Systems,0.7666,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2378460740,https://openalex.org/T14339,Automated Reconstruction of Fragmented Objects,0.7022,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
https://openalex.org/W2378460740,https://openalex.org/T12976,Not Kept,0.6463,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2378518822,https://openalex.org/T13189,Not Kept,0.3878,Not Kept,Health Professions,Health Sciences
https://openalex.org/W2379291156,https://openalex.org/T13890,Not Kept,0.9839,Not Kept,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/W2379291156,https://openalex.org/T13203,Not Kept,0.9763,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2379291156,https://openalex.org/T14391,Web-Based Global Education and Sustainability,0.9689,Education,Social Sciences,Social Sciences
https://openalex.org/W2379396217,https://openalex.org/T10622,Not Kept,0.8456,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2379396217,https://openalex.org/T10020,Quantum Information and Computation,0.7499,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2379425833,https://openalex.org/T10759,Not Kept,0.4601,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2379425833,https://openalex.org/T13707,Geopolitics and Linguistic Analysis,0.4575,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2379425833,https://openalex.org/T12872,Philippine Nationalism and History,0.4097,Anthropology,Social Sciences,Social Sciences
https://openalex.org/W2380069193,https://openalex.org/T13955,Not Kept,0.6962,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2380069193,https://openalex.org/T14157,Not Kept,0.6666,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2380185570,https://openalex.org/T11215,Not Kept,0.9934,Not Kept,Medicine,Health Sciences
https://openalex.org/W2380185570,https://openalex.org/T11157,Not Kept,0.9595,Not Kept,Medicine,Health Sciences
https://openalex.org/W2380305451,https://openalex.org/T10003,Not Kept,0.8753,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2380305451,https://openalex.org/T14306,Not Kept,0.8445,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2380408241,https://openalex.org/T11561,Not Kept,0.9949,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2380408241,https://openalex.org/T14127,Not Kept,0.9887,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2380408241,https://openalex.org/T10333,Not Kept,0.9701,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2380503469,https://openalex.org/T12388,Not Kept,0.9936,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2380503469,https://openalex.org/T10900,Not Kept,0.9319,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2380533760,https://openalex.org/T12045,Not Kept,0.9923,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2380533760,https://openalex.org/T13142,Not Kept,0.9438,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2380691470,https://openalex.org/T10351,Not Kept,0.984,Not Kept,Medicine,Health Sciences
https://openalex.org/W2380691470,https://openalex.org/T12267,Not Kept,0.9686,Not Kept,Medicine,Health Sciences
https://openalex.org/W2380691470,https://openalex.org/T11457,Not Kept,0.9644,Not Kept,Medicine,Health Sciences
https://openalex.org/W2380857406,https://openalex.org/T14180,Not Kept,0.9116,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2380879311,https://openalex.org/T12941,Not Kept,0.9559,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2381083642,https://openalex.org/T13729,Not Kept,0.9582,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2381517026,https://openalex.org/T11242,Not Kept,0.9915,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2381517026,https://openalex.org/T10597,Not Kept,0.9869,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2381517026,https://openalex.org/T12567,Not Kept,0.9779,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2381579180,https://openalex.org/T11028,Challenges and Practices in Social Work Profession,0.9419,Public Administration,Social Sciences,Social Sciences
https://openalex.org/W2381814615,https://openalex.org/T12571,Not Kept,0.9958,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2381814615,https://openalex.org/T10825,Not Kept,0.9157,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2381814615,https://openalex.org/T12771,Not Kept,0.9024,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2382128124,https://openalex.org/T14257,Not Kept,0.996,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2382128124,https://openalex.org/T12389,Not Kept,0.9947,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2382128124,https://openalex.org/T13579,Digital Video Stabilization Techniques,0.9684,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences
https://openalex.org/W2382429839,https://openalex.org/T14254,Innovations in Visual Communication Design and Technology,0.9657,Computer Graphics and Computer-Aided Design,Computer Science,Physical Sciences
https://openalex.org/W2382502084,https://openalex.org/T10167,Not Kept,0.9993,Not Kept,Medicine,Health Sciences
https://openalex.org/W2382502084,https://openalex.org/T11243,Not Kept,0.9843,Not Kept,Medicine,Health Sciences
https://openalex.org/W2382502084,https://openalex.org/T12047,Not Kept,0.9834,Not Kept,Medicine,Health Sciences
https://openalex.org/W2382549673,https://openalex.org/T10503,Not Kept,0.2089,Not Kept,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2382597032,https://openalex.org/T12863,Impact of Web 2.0 on Academic Libraries,0.9089,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W2382606744,https://openalex.org/T12428,Not Kept,0.339,Not Kept,"Business, Management and Accounting",Social Sciences
https://openalex.org/W2382612741,https://openalex.org/T11589,Not Kept,0.9857,Not Kept,Medicine,Health Sciences
https://openalex.org/W2382612741,https://openalex.org/T11510,Not Kept,0.9845,Not Kept,Immunology and Microbiology,Life Sciences
https://openalex.org/W2382612741,https://openalex.org/T10989,Not Kept,0.9638,Not Kept,Medicine,Health Sciences
https://openalex.org/W2382873472,https://openalex.org/T13114,Not Kept,0.9615,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2382873472,https://openalex.org/T12389,Not Kept,0.9368,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2382873472,https://openalex.org/T14257,Not Kept,0.9289,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2383000118,https://openalex.org/T14444,Not Kept,0.6417,Not Kept,Energy,Physical Sciences
https://openalex.org/W2383000118,https://openalex.org/T13298,Not Kept,0.6363,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2383000118,https://openalex.org/T13689,Not Kept,0.6333,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2383146756,https://openalex.org/T11902,Effectiveness of Intelligent Tutoring Systems,0.3269,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2383146756,https://openalex.org/T10103,Not Kept,0.3212,Not Kept,Psychology,Social Sciences
https://openalex.org/W2383146756,https://openalex.org/T11516,Not Kept,0.2864,Not Kept,Psychology,Social Sciences
https://openalex.org/W2383352087,https://openalex.org/T10706,Not Kept,0.8242,Not Kept,Medicine,Health Sciences
https://openalex.org/W2383711812,https://openalex.org/T14394,Not Kept,0.9487,Not Kept,Neuroscience,Life Sciences
https://openalex.org/W2384162885,https://openalex.org/T14158,Not Kept,0.9895,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2384162885,https://openalex.org/T12389,Not Kept,0.9669,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2384162885,https://openalex.org/T10851,Not Kept,0.9615,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2384257091,https://openalex.org/T11460,Not Kept,0.9916,Not Kept,Chemistry,Physical Sciences
https://openalex.org/W2384257091,https://openalex.org/T12229,Not Kept,0.9789,Not Kept,Medicine,Health Sciences
https://openalex.org/W2384257091,https://openalex.org/T12539,Not Kept,0.9494,Not Kept,Medicine,Health Sciences
https://openalex.org/W2384413552,https://openalex.org/T10631,Not Kept,0.8803,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2385254137,https://openalex.org/T14137,Not Kept,0.8845,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2385293673,https://openalex.org/T12427,Not Kept,0.9529,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2385293673,https://openalex.org/T12362,Not Kept,0.9477,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2385293673,https://openalex.org/T14474,Not Kept,0.9341,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2385472694,https://openalex.org/T12863,Impact of Web 2.0 on Academic Libraries,0.527,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W2385791001,https://openalex.org/T10035,Not Kept,0.5295,Not Kept,Medicine,Health Sciences
https://openalex.org/W2386052422,https://openalex.org/T14260,Not Kept,0.3124,Not Kept,Decision Sciences,Social Sciences
https://openalex.org/W2386212675,https://openalex.org/T10515,Not Kept,0.9874,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2386212675,https://openalex.org/T10276,Not Kept,0.9801,Not Kept,Medicine,Health Sciences
https://openalex.org/W2386212675,https://openalex.org/T12817,Not Kept,0.9254,Not Kept,"Pharmacology, Toxicology and Pharmaceutics",Life Sciences
https://openalex.org/W2386294268,https://openalex.org/T12647,Not Kept,0.9608,Not Kept,Medicine,Health Sciences
https://openalex.org/W2386294268,https://openalex.org/T11327,Not Kept,0.9034,Not Kept,Medicine,Health Sciences
https://openalex.org/W2386702022,https://openalex.org/T12267,Not Kept,0.7754,Not Kept,Medicine,Health Sciences
https://openalex.org/W2386796688,https://openalex.org/T11063,Rough Sets Theory and Applications,0.9901,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/W2386796688,https://openalex.org/T13734,Artificial Intelligence and Expert Systems,0.9028,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2387134698,https://openalex.org/T12385,Not Kept,0.9324,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2387575329,https://openalex.org/T10715,Distributed Grid Computing Systems,0.9638,Computer Networks and Communications,Computer Science,Physical Sciences
https://openalex.org/W2387694543,https://openalex.org/T10181,Statistical Machine Translation and Natural Language Processing,0.8265,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2387694543,https://openalex.org/T10759,Not Kept,0.8192,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2387694543,https://openalex.org/T12461,Not Kept,0.7864,Not Kept,Arts and Humanities,Social Sciences
https://openalex.org/W2388339631,https://openalex.org/T10893,Religious Diversity and Regulation in Chinese Society,0.6722,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2388408801,https://openalex.org/T13717,Not Kept,0.9641,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2388408801,https://openalex.org/T10963,Not Kept,0.9583,Not Kept,Mathematics,Physical Sciences
https://openalex.org/W2388408801,https://openalex.org/T12661,Not Kept,0.9255,Not Kept,Mathematics,Physical Sciences
https://openalex.org/W2388803447,https://openalex.org/T11227,Not Kept,0.8104,Not Kept,Medicine,Health Sciences
https://openalex.org/W2388803447,https://openalex.org/T10613,Not Kept,0.7652,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2388803447,https://openalex.org/T11660,Not Kept,0.7314,Not Kept,Medicine,Health Sciences
https://openalex.org/W2389378466,https://openalex.org/T13903,Education and Leadership in Complex Systems,0.3831,Education,Social Sciences,Social Sciences
https://openalex.org/W2389627492,https://openalex.org/T14051,Not Kept,0.9833,Not Kept,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W2389627492,https://openalex.org/T13890,Not Kept,0.9581,Not Kept,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/W2389627492,https://openalex.org/T12098,Not Kept,0.9538,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2389679579,https://openalex.org/T11301,Not Kept,0.9793,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2389679579,https://openalex.org/T11429,Not Kept,0.9658,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2389679579,https://openalex.org/T11723,Not Kept,0.9621,Not Kept,Materials Science,Physical Sciences
https://openalex.org/W2389879406,https://openalex.org/T12310,Not Kept,0.8809,Not Kept,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W2389879406,https://openalex.org/T11978,Not Kept,0.8365,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2389909503,https://openalex.org/T13073,Ethnic Relations in China's Autonomous Regions,0.6408,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2389909503,https://openalex.org/T10515,Not Kept,0.6024,Not Kept,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W2389909503,https://openalex.org/T10893,Religious Diversity and Regulation in Chinese Society,0.5721,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2390183027,https://openalex.org/T13734,Artificial Intelligence and Expert Systems,0.9724,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W2390183027,https://openalex.org/T12016,Web Data Extraction and Crawling Techniques,0.9709,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W2390693734,https://openalex.org/T14249,Not Kept,0.7666,Not Kept,Environmental Science,Physical Sciences
https://openalex.org/W2390693734,https://openalex.org/T11667,Not Kept,0.7449,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2390693734,https://openalex.org/T13079,Not Kept,0.7294,Not Kept,Chemistry,Physical Sciences
https://openalex.org/W2390822458,https://openalex.org/T10873,Not Kept,0.9925,Not Kept,Immunology and Microbiology,Life Sciences
https://openalex.org/W2390822458,https://openalex.org/T11395,Not Kept,0.9876,Not Kept,Medicine,Health Sciences
https://openalex.org/W2390822458,https://openalex.org/T10654,Not Kept,0.9835,Not Kept,Medicine,Health Sciences
https://openalex.org/W2391480543,https://openalex.org/T14474,Not Kept,0.9964,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2391480543,https://openalex.org/T13717,Not Kept,0.9678,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2391480543,https://openalex.org/T14225,Not Kept,0.9199,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2393040963,https://openalex.org/T12327,Not Kept,0.8913,Not Kept,Chemistry,Physical Sciences
https://openalex.org/W2393040963,https://openalex.org/T12250,Not Kept,0.867,Not Kept,Physics and Astronomy,Physical Sciences
https://openalex.org/W2393687898,https://openalex.org/T13770,Not Kept,0.9667,Not Kept,Health Professions,Health Sciences
https://openalex.org/W2393783368,https://openalex.org/T10250,Not Kept,0.9802,Not Kept,Medicine,Health Sciences
https://openalex.org/W2393783368,https://openalex.org/T12582,Not Kept,0.9434,Not Kept,Medicine,Health Sciences
https://openalex.org/W2393889183,https://openalex.org/T10893,Religious Diversity and Regulation in Chinese Society,0.9408,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2394179523,https://openalex.org/T12081,Not Kept,0.9968,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2394179523,https://openalex.org/T10842,Not Kept,0.9924,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2394179523,https://openalex.org/T11568,Not Kept,0.9859,Not Kept,Engineering,Physical Sciences
https://openalex.org/W2395663426,https://openalex.org/T10589,Factors Affecting Student Engagement in Education,0.3049,Education,Social Sciences,Social Sciences
https://openalex.org/W2395663426,https://openalex.org/T11632,Not Kept,0.2775,Not Kept,Psychology,Social Sciences
https://openalex.org/W2395663426,https://openalex.org/T13574,Impact of Parental Illness on Children and Families,0.2657,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W2395720191,https://openalex.org/T10545,Iterative Algorithms for Nonlinear Operators and Optimization,0.9989,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/W2395720191,https://openalex.org/T12809,Computational Contact Mechanics and Variational Inequalities,0.9893,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/W2395720191,https://openalex.org/T11564,Not Kept,0.9858,Not Kept,Mathematics,Physical Sciences
https://openalex.org/W2396348452,https://openalex.org/T12224,Not Kept,0.7868,Not Kept,Engineering,Physical Sciences
